Enlem,Boylam,Mahalle,Adres,Ortalama_Duraklama_Saniye,Toplam_Duraklama_Saniye,Kayit_Sayisi,Farkli_Arac_Sayisi,Yakit_Kaybi_Litre,Maliyet_Kaybi_TL,Verimsizlik_Skoru
40.177002,28.93889275,Demirci Mh.,"Dilay Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",8.25,33,4,1,0.023,1.03,0.0
40.17704,28.9387885,Demirci Mh.,"Dilay Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207305999999996,28.80859033333333,Balkan Mh.,"Emekliler TOKİ Konutları Çocuk Parkı, Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",6.0,18,3,1,0.013,0.58,0.0
40.207301,28.808525333333336,Balkan Mh.,"Emekliler TOKİ Konutları Çocuk Parkı, Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",9.0,27,3,1,0.019,0.86,0.0
40.207233,28.998608,Odunluk Mh.,"Akpınar Cd., Odunluk Mh., Nilüfer, Bursa, Türkiye",156.0,312,2,1,0.218,9.81,0.0
40.207186,28.989787,Konak Mh.,"DHL eCommerce - Beşevler Şubesi, Göl Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207218,28.989576999999997,Konak Mh.,"Göl Sk., Konak Mh., Nilüfer, Bursa, Türkiye",13.0,26,2,1,0.018,0.81,0.0
40.2072565,28.950986999999998,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 18. Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207272,28.950098,Üçevler Mh.,"Acil Toplanma Alanı, Beşevler Küçük Sanayi Sitesi, 21. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.20726,28.94903,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 22. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.207312333333334,28.94807366666667,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 23. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",6.666666666666667,20,3,1,0.014,0.63,0.0
40.2073075,28.9477825,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 17. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.207321,28.94614,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, Üçevler Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.207277500000004,28.945071499999997,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 10. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.207323,28.9439965,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 9. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.207302,28.936864,Üçevler Mh.,"69. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",6.5,13,2,1,0.009,0.4,0.0
40.207298,28.9228,Alaaddinbey Mh.,"Taşlıpare Sk., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207280999999995,28.8923695,Yaylacık Mh.,"56. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.1770725,28.925236,Çalı Mh.,"Ülker Havalandırma Metal ve Baca, Çalı Organize Sanayi Sitesi, 1. Sk., Çalı Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.177072,28.92496866666667,Çalı Mh.,"Çalı Organize Sanayi Sitesi, 1. Sk., Çalı Mh., Nilüfer, Bursa, Türkiye",7.666666666666667,23,3,1,0.016,0.72,0.0
40.177143,28.900417,Yaylacık Mh.,"50. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.17710366666667,28.898936000000003,Yaylacık Mh.,"42. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.666666666666666,26,3,1,0.018,0.81,0.0
40.177092333333334,28.751009,Akçalar Mh.,"Akçalar Mezarlığı İçi Yolu, Akçalar Mh., Nilüfer, Bursa, Türkiye",9.333333333333334,28,3,1,0.02,0.9,0.0
40.207296,28.9812902,Konak Mh.,"Şehit Pilot Teğmen Rafet Özsoy Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.0,15,5,1,0.01,0.45,0.0
40.2072919,28.9811951,Konak Mh.,"Şehit Pilot Teğmen Rafet Özsoy Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.4,34,10,1,0.024,1.08,0.0
40.207324,28.981111124999998,Konak Mh.,"Şehit Pilot Teğmen Rafet Özsoy Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.0,24,8,1,0.017,0.76,0.0
40.20729458333333,28.979111166666666,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",13.75,165,12,1,0.116,5.22,0.0
40.207348,28.979046,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",35.0,70,2,1,0.049,2.2,0.0
40.2072925,28.977394,Konak Mh.,"Yasemin Sk., Konak Mh., Nilüfer, Bursa, Türkiye",11.25,90,8,1,0.063,2.84,0.0
40.207269749999995,28.97667275,Konak Mh.,"Fatih Sk., Konak Mh., Nilüfer, Bursa, Türkiye",2.75,11,4,1,0.008,0.36,0.0
40.20731525,28.975111,Konak Mh.,"Koç Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.75,15,4,1,0.01,0.45,0.0
40.207283,28.961489,Beşevler Mh.,"Başar Sitesi, Başarı Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.20726,28.958894,Beşevler Mh.,"Bayır Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.2073095,28.958778000000002,Beşevler Mh.,"Konak Sitesi 2 Kısım, Bayır Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207319,28.958002,Beşevler Mh.,"Gardenya Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.20734,28.957579,Beşevler Mh.,"Gülcan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.2073155,28.95566,Beşevler Mh.,"Afacan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.20731333333333,28.954666000000003,Beşevler Mh.,"Bahçıvan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",9.666666666666666,29,3,1,0.02,0.9,0.0
40.207436666666666,28.807376333333334,Balkan Mh.,"Emekliler TOKİ Konutları Çocuk Parkı, Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.207411750000006,28.80731675,Balkan Mh.,"Emekliler TOKİ Konutları Çocuk Parkı, Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",7.5,30,4,1,0.021,0.94,0.0
40.207397,28.806661,Balkan Mh.,"Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2073135,28.99226,Konak Mh.,"Lefkoşe Cd., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.2072868,28.9914914,Konak Mh.,"B / 4 - D0315 Yıldırım Caddesi 1 Otobüs Durağı, Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.207321,28.991224,Konak Mh.,"Kaldırımoğlu Kereste Ticaret, Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.207336,28.989714,Konak Mh.,"DHL eCommerce - Beşevler Şubesi, Göl Sk., Konak Mh., Nilüfer, Bursa, Türkiye",13.0,13,1,1,0.009,0.4,0.0
40.207272,28.989213,Konak Mh.,"Göl Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.75,35,4,1,0.024,1.08,0.0
40.2073345,28.9886865,Konak Mh.,"Beşevler Cd., Konak Mh., Nilüfer, Bursa, Türkiye",6.0,12,2,1,0.008,0.36,0.0
40.207271500000004,28.9865275,Konak Mh.,"Uğur Sk., Konak Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.207291,28.984700333333333,Konak Mh.,"Tomurcuk Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.207333750000004,28.9838335,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",459.5,1838,4,1,1.287,57.92,0.0
40.207288166666665,28.983106833333334,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,44,6,1,0.031,1.4,0.0
40.20729433333333,28.982885999999997,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.207266000000004,28.982064,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.5,15,2,1,0.01,0.45,0.0
40.207298333333334,28.982001666666665,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.666666666666666,29,3,1,0.02,0.9,0.0
40.20743175,28.974944,Konak Mh.,"Koç Sk., Konak Mh., Nilüfer, Bursa, Türkiye",18.75,75,4,1,0.052,2.34,0.0
40.20737966666667,28.959525666666668,Beşevler Mh.,"Beydağı Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",8.333333333333334,25,3,1,0.017,0.76,0.0
40.207355,28.957577,Beşevler Mh.,"Gülcan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.207381999999996,28.957531,Beşevler Mh.,"Gülcan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207393499999995,28.955085500000003,Beşevler Mh.,"Bademli Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.207367,28.954612666666666,Beşevler Mh.,"Bahçıvan Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.207424,28.9488165,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 22. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",6.0,12,2,1,0.008,0.36,0.0
40.2073685,28.9479725,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 23. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207409,28.943810499999998,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 9. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.207397,28.943184,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, Hasan Doy Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.2074205,28.943122000000002,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, Hasan Doy Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.207403,28.940978,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 29. Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",80.5,322,4,1,0.225,10.12,0.0
40.207359,28.940819,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 29. Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.207405,28.8805625,Ürünlü Mh.,"Ünal Sk., Ürünlü Mh., Nilüfer, Bursa, Türkiye",6.5,13,2,1,0.009,0.4,0.0
40.207361,28.812332,Balkan Mh.,"615. Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.207376499999995,28.812206,Balkan Mh.,"615. Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",305.375,2443,8,1,1.71,76.95,0.0
40.2074015,28.99051,Konak Mh.,"B / 3 - D0314 Yıldırım Caddesi 1 Otobüs Durağı, Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",6.5,13,2,1,0.009,0.4,0.0
40.207409,28.989209000000002,Konak Mh.,"Beşevler Cd., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207406,28.98859175,Konak Mh.,"Yangın Hidrantı, Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",5.25,21,4,1,0.015,0.68,0.0
40.2074335,28.988493,Konak Mh.,"Yangın Hidrantı, Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.207373,28.98716966666667,Konak Mh.,"Uğur Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.0,21,3,1,0.015,0.68,0.0
40.2074375,28.983984,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20737185714285,28.983767142857143,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.714285714285714,54,7,1,0.038,1.71,0.0
40.207375,28.983566,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",310.0,620,2,1,0.434,19.53,0.0
40.207395500000004,28.983058999999997,Konak Mh.,"Günaydın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207359,28.981956,Konak Mh.,"Mimar Sinan Cd., Konak Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.207359,28.981273800000004,Konak Mh.,"Şehit Pilot Teğmen Rafet Özsoy Sk., Konak Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.207355,28.981151999999998,Konak Mh.,"Şehit Pilot Teğmen Rafet Özsoy Sk., Konak Mh., Nilüfer, Bursa, Türkiye",24.666666666666668,74,3,1,0.052,2.34,0.0
40.207434,28.979587,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",34.0,204,6,1,0.143,6.44,0.0
40.207355,28.977921,Konak Mh.,"Yaz Sk., Konak Mh., Nilüfer, Bursa, Türkiye",155.0,930,6,1,0.651,29.3,0.0
40.20740833333333,28.975084499999998,Konak Mh.,"Konak Cami, Koç Sk., Konak Mh., Nilüfer, Bursa, Türkiye",64.16666666666667,385,6,1,0.27,12.15,0.0
40.207421583333335,28.975037416666666,Konak Mh.,"Koç Sk., Konak Mh., Nilüfer, Bursa, Türkiye",29.0,348,12,1,0.244,10.98,0.0
40.20745811111111,28.97736922222222,Konak Mh.,"Yasemin Sk., Konak Mh., Nilüfer, Bursa, Türkiye",10.333333333333334,93,9,1,0.065,2.92,0.0
40.207474,28.97714,Konak Mh.,"Yasemin Sk., Konak Mh., Nilüfer, Bursa, Türkiye",34.0,68,2,1,0.048,2.16,0.0
40.207512300000005,28.976378,Konak Mh.,"Fatih Sk., Konak Mh., Nilüfer, Bursa, Türkiye",15.2,152,10,1,0.106,4.77,0.0
40.207522,28.97631014285714,Konak Mh.,"Fatih Sk., Konak Mh., Nilüfer, Bursa, Türkiye",55.57142857142857,389,7,1,0.272,12.24,0.0
40.207451,28.961576,Beşevler Mh.,"Başarı Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",12.0,12,1,1,0.008,0.36,0.0
40.20748125,28.96111825,Beşevler Mh.,"Boztepe Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.0,28,4,1,0.02,0.9,0.0
40.207527,28.950638,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 16. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207451,28.946005999999997,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 11. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",5.5,11,2,1,0.008,0.36,0.0
40.207546,28.942855999999995,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 8. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.666666666666666,26,3,1,0.018,0.81,0.0
40.20751,28.880525499999997,Ürünlü Mh.,"Ürünlü Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.2074815,28.8133735,Balkan Mh.,"Vonsteel Concept 12 Sitesi, Naim Süleymanoğlu Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",6.5,13,2,1,0.009,0.4,0.0
40.207468,28.8086975,Balkan Mh.,"Yangın Hidrantı, Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2074585,28.8074065,Balkan Mh.,"Emekliler TOKİ Konutları Çocuk Parkı, Beyce Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",9.5,19,2,1,0.013,0.58,0.0
40.207474999999995,28.806676666666664,Balkan Mh.,"Atam Sk., Balkan Mh., Nilüfer, Bursa, Türkiye",7.666666666666667,23,3,1,0.016,0.72,0.0
40.207375,28.998631,Odunluk Mh.,"Akpınar Cd., Odunluk Mh., Nilüfer, Bursa, Türkiye",154.0,308,2,1,0.216,9.72,0.0
40.207405,28.99060366666667,Konak Mh.,"B / 3 - D0314 Yıldırım Caddesi 1 Otobüs Durağı, 1. Akçay Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.333333333333334,28,3,1,0.02,0.9,0.0
40.177011500000006,28.908023,Yaylacık Mh.,"Mustafa Kemal Paşa Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.176979,28.902379,Yaylacık Mh.,"20. Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.1770155,28.844476,Kayapa Mh.,"169. Sk., Kayapa Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.176959999999994,28.79923575,Kızılcıklı Mh.,"Tuncer Sk., Kızılcıklı Mh., Nilüfer, Bursa, Türkiye",3.5,14,4,1,0.01,0.45,0.0
40.176964,28.750183,Akçalar Mh.,"Harmanlar Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.177005333333334,28.749608,Akçalar Mh.,"Lavanta Parkı, Sümbül Sk., Akçalar Mh., Nilüfer, Bursa, Türkiye",8.666666666666666,26,3,1,0.018,0.81,0.0
40.176952,28.749091999999997,Akçalar Mh.,"Sümbül Sk., Akçalar Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.17695466666667,28.746024666666667,Akçalar Mh.,"Akçalar Fahriye Sayarel Ortaokulu Acil Toplanma Alanı, Şehir Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",8.333333333333334,25,3,1,0.017,0.76,0.0
40.177002,28.745256,Akçalar Mh.,"Kanal Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",6.666666666666667,20,3,1,0.014,0.63,0.0
40.177006000000006,28.745205,Akçalar Mh.,"Kanal Cd., Akçalar Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.176978,28.742189666666665,Akçalar Mh.,"Dolunay Sitesi, Nehirli Sk., Akçalar Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.207493,28.9819775,Konak Mh.,"Mimar Sinan Cd., Konak Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.2074836,28.981234,Konak Mh.,"Burcu Sk., Konak Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.2075,28.979681799999998,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.207525,28.979560400000004,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",15.8,79,5,1,0.055,2.48,0.0
40.2075635,28.918131000000002,Alaaddinbey Mh.,"Aycan Sk., Alaaddinbey Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.207625,28.880234333333334,Ürünlü Mh.,"Ürünlü Mh., Nilüfer, Bursa, Türkiye",7.333333333333333,22,3,1,0.015,0.68,0.0
40.207611,28.813017000000002,Balkan Mh.,"Naim Süleymanoğlu Cd., Balkan Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.20748633333333,28.990217666666666,Konak Mh.,"B / 3 - D0314 Yıldırım Caddesi 1 Otobüs Durağı, Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,24,3,1,0.017,0.76,0.0
40.207488999999995,28.990095500000002,Konak Mh.,"Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207456,28.988495666666665,Konak Mh.,"Yangın Hidrantı, Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.333333333333334,25,3,1,0.017,0.76,0.0
40.207474,28.988390000000003,Konak Mh.,"Yangın Hidrantı, Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.20751675,28.987997749999998,Konak Mh.,"Aras Kargo - Mihrablı Şubesi, Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.5,34,4,1,0.024,1.08,0.0
40.207524166666666,28.984570166666668,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.166666666666666,55,6,1,0.038,1.71,0.0
40.2074585,28.983984,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.20751,28.982995,Konak Mh.,"Günaydın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",10.0,20,2,1,0.014,0.63,0.0
40.176994,28.935716499999998,Demirci Mh.,"Deniz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.177032,28.935427,Demirci Mh.,"Deniz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.176959999999994,28.935239000000003,Demirci Mh.,"Deniz Sk., Demirci Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.17701733333333,28.912002333333334,Çalı Mh.,"Çalı Organize Sanayi Sitesi, 38. Sk., Çalı Mh., Nilüfer, Bursa, Türkiye",9.333333333333334,28,3,1,0.02,0.9,0.0
40.1770075,28.9080955,Yaylacık Mh.,"Mustafa Kemal Paşa Sk., Yaylacık Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.20759775,28.98159525,Konak Mh.,"Beşik Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.5,28,8,1,0.02,0.9,0.0
40.20757922222222,28.97980522222222,Konak Mh.,"Yıldız Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.2222222222222223,29,9,1,0.02,0.9,0.0
40.207565,28.97822875,Konak Mh.,"Birlik Sk., Konak Mh., Nilüfer, Bursa, Türkiye",3.5,14,4,1,0.01,0.45,0.0
40.20761375,28.9749725,Konak Mh.,"Mehtap Sitesi, Koç Sk., Konak Mh., Nilüfer, Bursa, Türkiye",18.25,73,4,1,0.051,2.3,0.0
40.207558,28.972762000000003,Beşevler Mh.,"Yangın Hidrantı, Beşevler Cd., Beşevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.2075818,28.9701356,Beşevler Mh.,"Nilüfer 32 Nolu Abdulhalim Altınoluk Aile Sağlığı Merkezi, Harmanönü Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",7.4,37,5,1,0.026,1.17,0.0
40.2075615,28.961163499999998,Beşevler Mh.,"Boztepe Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207607,28.958804,Beşevler Mh.,"Bayır Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",10.5,21,2,1,0.015,0.68,0.0
40.207638,28.9532595,Beşevler Mh.,"Alim Sk., Beşevler Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207586,28.950633,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 16. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207638,28.949609000000002,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, 21. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.207626,28.947556,Üçevler Mh.,"Beşevler Küçük Sanayi Sitesi, Ertuğrul Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207634,28.947452,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, Ertuğrul Cd., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.207620500000004,28.9446255,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 10. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",8.5,17,2,1,0.012,0.54,0.0
40.207586666666664,28.943762333333336,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 9. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",6.666666666666667,20,3,1,0.014,0.63,0.0
40.207624499999994,28.9437255,Üçevler Mh.,"Bursa Küçük Sanayi Sitesi, 9. Sk., Üçevler Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.207623,28.992579,Odunluk Mh.,"Lefkoşe Cd., Odunluk Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.207609,28.992523,Odunluk Mh.,"Lefkoşe Cd., Odunluk Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.207596,28.990458,Konak Mh.,"Yapı Kredi Bankası - Bursa Beşevler Şubesi, Karagürgen Sk., Konak Mh., Nilüfer, Bursa, Türkiye",9.0,18,2,1,0.013,0.58,0.0
40.207596,28.990057,Konak Mh.,"Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",11.0,11,1,1,0.008,0.36,0.0
40.20764,28.9898165,Konak Mh.,"Yıldırım Cd., Konak Mh., Nilüfer, Bursa, Türkiye",3.5,14,4,1,0.01,0.45,0.0
40.2075565,28.989429833333332,Konak Mh.,"Beşevler Cd., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,48,6,1,0.034,1.53,0.0
40.2075765,28.9887375,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.0,14,2,1,0.01,0.45,0.0
40.207596,28.987736,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",8.0,16,2,1,0.011,0.5,0.0
40.20761025,28.98747475,Konak Mh.,"Basın Sk., Konak Mh., Nilüfer, Bursa, Türkiye",7.25,29,4,1,0.02,0.9,0.0
